Date,City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI
2023-03-21 01:17:39,Lakshmipur,3.27,5.04,0.25,0.99,460.63,0,39.7,2.63,1
2023-03-21 01:17:39,Noakhali,3.78,5.5,0.38,1.41,473.98,0,38.98,3.01,1
2023-03-21 01:17:40,Rangamati,4.29,5.1,0.34,1.52,453.95,0,33.26,0.67,1
2023-03-21 01:17:40,Habiganj,12.78,14.19,1.37,8.65,654.22,0.01,6.88,3.14,2
2023-03-21 01:17:41,Maulvibazar,5.22,6.38,0.51,5.48,547.41,0,16.09,1.84,1
2023-03-21 01:17:41,Sunamganj,5.47,5.63,1.21,5.23,547.41,0,20.39,1.27,1
2023-03-21 01:17:42,Sylhet,10.07,11.06,0.92,3.6,560.76,0,9.48,2.38,2
2023-03-21 01:17:42,Bagerhat,7.69,10.15,1.94,4.76,487.33,0.01,21.1,2.95,1
2023-03-21 01:17:43,Chuadanga,87.29,102.68,7.03,16.28,1161.58,0.01,19.67,13.43,5
2023-03-21 01:17:43,Jessore,9.14,12.95,1.19,6.08,560.76,0.01,15.74,5.64,1
2023-03-21 01:17:44,Jhenaidah,23.2,28.42,4.23,10.2,660.9,0,27.18,6.02,2
2023-03-21 01:17:44,Khulna,6.9,10.44,0.83,4.37,500.68,0,20.21,4.31,1
2023-03-21 01:17:45,Kushtia,48.95,57.82,3.99,14.74,947.95,0.04,14.84,10.26,3
2023-03-21 01:17:45,Magura,6.4,8.98,2,5.57,520.71,0,28.61,4.37,1
2023-03-21 01:17:46,Meherpur,84.13,94.51,12.28,13.54,1121.52,0,35.05,6.97,5
2023-03-21 01:17:46,Narail,8.72,12.95,0.81,6.94,567.44,0.03,13.59,6.84,1
2023-03-21 01:17:47,Satkhira,6.89,11.75,0.78,1.89,473.98,0.01,21.28,3.33,1
2023-03-21 06:46:32,Dhaka,15.53,23.57,4.35,19.71,734.33,0.94,7.78,5.51,2
2023-03-21 06:46:33,Faridpur,21.26,25.68,5.13,10.63,654.22,0.04,14.84,5.07,2
2023-03-21 06:46:33,Gazipur,15.41,19.18,4.83,14.22,654.22,0.35,11,4.37,2
2023-03-21 06:46:34,Gopalganj,32.49,37.75,7.09,15.59,974.66,0.02,13.05,8.61,3
2023-03-21 06:46:34,Jamalpur,77.96,86.53,10.61,16.97,1255.04,0.05,14.66,8.61,5
2023-03-21 06:46:35,Kishoreganj,8.22,10.18,1.51,6.43,540.73,0.03,11.8,4.05,1
2023-03-21 06:46:35,Madaripur,8.9,12.53,1.18,5.23,560.76,0.03,17.35,5.32,1
2023-03-21 06:46:36,Manikganj,13.88,21.6,1.97,6.77,620.84,0.1,16.45,6.65,2
2023-03-21 06:46:36,Munshiganj,8.14,14.6,2.62,6.6,600.82,0.02,24.68,5.13,1
2023-03-21 06:46:37,Mymensingh,11.11,12.83,4.11,12.68,594.14,0.11,12.34,3.67,2
2023-03-21 06:46:37,Narayanganj,15.07,20.15,7.75,19.71,827.79,0.66,14.31,5.64,2
2023-03-21 06:46:38,Narsingdi,11.76,15.03,7.87,9.68,574.11,0.01,12.7,4.69,2
2023-03-21 06:46:38,Netrokona,9.01,9.87,0.64,4.93,540.73,0.01,13.05,3.29,1
2023-03-21 06:46:39,Rajbari,29.54,34.15,5.9,10.63,687.6,0.12,14.13,5.38,3
2023-03-21 06:46:39,Shariatpur,4.61,6.63,1.22,2.96,500.68,0,33.98,2.69,1
2023-03-21 06:46:40,Sherpur,9.37,10.04,1.86,8.23,594.14,0.01,11.8,2.95,1
2023-03-21 06:46:40,Tangail,15.47,18.41,3.87,12.68,687.6,0.03,18.24,4.24,2
2023-03-21 06:46:41,Bogra,12.34,15.17,1.4,7.45,694.28,0.03,15.56,6.33,2
2023-03-21 06:46:41,Joypurhat,14.07,18.62,1,10.54,734.33,0.5,6.44,8.49,2
2023-03-21 06:46:42,Naogaon,21.24,25.44,0.72,7.8,854.49,0.05,12.16,7.92,2
2023-03-21 06:46:42,Natore,30.12,35.49,1.57,9.25,834.47,0.12,12.52,10.64,3
2023-03-21 06:46:43,Nawabganj,15.46,16.55,1.1,5.1,854.49,0,36.48,4.43,2
2023-03-21 06:46:43,Pabna,23.1,30.44,1.3,9.68,727.65,0.23,6.97,11.15,2
2023-03-21 06:46:44,Rajshahi,48.69,53.28,2.62,17.99,1094.82,0.24,6.8,9.12,3
2023-03-21 06:46:44,Sirajgonj,15.83,19.21,2.3,12.51,727.65,0.04,10.28,4.62,2
2023-03-21 06:46:45,Dinajpur,12.09,13.91,1.19,8.65,694.28,0.01,15.02,5,2
2023-03-21 06:46:45,Gaibandha,12.63,14.65,2.27,13.2,714.3,0.02,13.23,4.94,2
2023-03-21 06:46:46,Kurigram,6.82,8.45,1.61,7.03,614.17,0.03,8.94,3.74,1
2023-03-21 06:46:46,Lalmonirhat,14.56,17.53,1.34,5.74,747.68,0,15.56,4.88,2
2023-03-21 06:46:47,Nilphamari,11.79,13.3,1.13,5.44,707.63,0,17.7,4.43,2
2023-03-21 06:46:47,Panchagarh,15,16.08,1.42,6.6,767.71,0,16.45,3.48,2
2023-03-21 06:46:48,Rangpur,12.59,15.65,1.34,7.11,694.28,0.04,10.55,6.78,2
2023-03-21 06:46:48,Thakurgaon,13.93,15.63,1,6.08,761.03,0,13.59,4.31,2
2023-03-21 06:46:49,Barguna,12.24,19.59,1.76,6.26,534.06,0.17,16.45,31.92,2
2023-03-21 06:46:49,Barisal,9.71,14.18,2.35,6.26,540.73,0.02,22.17,7.41,1
2023-03-21 06:46:50,Bhola,12.28,17.61,0.56,3.43,554.09,0.01,27.18,13.3,2
2023-03-21 06:46:50,Jhalokati,13.09,21.84,1.34,6.77,607.49,0.75,4.92,14.82,2
2023-03-21 06:46:51,Patuakhali,12.57,18.85,0.69,5.1,574.11,0.06,15.02,11.53,2
2023-03-21 06:46:51,Pirojpur,13.95,23.4,1.49,7.45,627.52,3.02,1.25,20.52,2
2023-03-21 06:46:52,Bandarban,5.34,7.34,0.21,1.54,337.12,0.8,1.36,3.1,1
2023-03-21 06:46:52,Brahmanbaria,9.02,12.36,1.64,9.68,540.73,0.03,15.02,5.57,1
2023-03-21 06:46:53,Chandpur,8.14,11.25,0.83,4.46,540.73,0.05,17.52,5,1
2023-03-21 06:46:53,Chittagong,23.56,30.78,6.97,22.96,988.01,8.16,1.02,16.47,2
2023-03-21 06:46:54,Comilla,7.8,10.57,1.09,5.74,560.76,0.06,21.46,4.69,1
2023-03-21 06:46:54,CoxBazar,5.44,6.68,0.55,3.98,447.27,0.13,18.24,5.64,1
2023-03-21 06:46:55,Feni,4.6,7.01,0.7,3.26,520.71,0.01,29.33,4.37,1
2023-03-21 06:46:55,Khagrachari,7.85,8.8,2.35,2.91,453.95,0,25.03,0.71,1
2023-03-21 06:46:56,Lakshmipur,6.74,9.09,0.58,2.66,527.38,0,26.11,3.61,1
2023-03-21 06:46:56,Noakhali,5.84,7.85,0.68,2.59,527.38,0.01,28.25,3.77,1
2023-03-21 06:46:57,Rangamati,3.65,4.58,0.06,0.38,373.84,0,13.23,0.85,1
2023-03-21 06:46:57,Habiganj,8.1,9.56,1.22,5.4,520.71,0.03,8.14,3.86,1
2023-03-21 06:46:58,Maulvibazar,6.41,8.7,0.74,4.16,473.98,0.05,9.21,3.42,1
2023-03-21 06:46:58,Sunamganj,14.18,14.85,0.72,4.58,580.79,0.04,4.07,2.44,2
2023-03-21 06:46:59,Sylhet,13.77,15.63,0.8,6,594.14,0.25,4.65,3.93,2
2023-03-21 06:46:59,Bagerhat,17.07,26.32,1.77,9.94,781.06,6.82,0.4,13.43,2
2023-03-21 06:47:00,Chuadanga,44.07,48.87,2.15,10.03,761.03,0.22,7.6,7.22,3
2023-03-21 06:47:00,Jessore,24.47,31.66,2.65,10.2,687.6,0.12,10.19,5.76,2
2023-03-21 06:47:01,Jhenaidah,52.54,58.54,4.83,10.28,754.36,0.14,12.52,5.7,4
2023-03-21 06:47:01,Khulna,14.48,21.09,1.91,9.34,620.84,0.3,7.33,6.02,2
2023-03-21 06:47:02,Kushtia,35.87,39.36,5.19,10.37,694.28,0.07,21.1,3.83,3
2023-03-21 06:47:02,Magura,31.65,36.95,8.7,12.17,694.28,0.06,18.42,4.31,3
2023-03-21 06:47:03,Meherpur,55.63,60.25,2.18,11.14,921.25,0.2,7.69,8.49,4
2023-03-21 06:47:04,Narail,15.95,21.03,3.43,10.11,614.17,0.02,15.56,3.96,2
2023-03-21 06:47:05,Satkhira,13.7,22.53,2.77,6.34,614.17,0.13,10.64,7.66,2
2023-03-22 23:21:42,Dhaka,151.92,191.56,2.65,33.59,1869.2,0,27.9,10.77,5
2023-03-22 23:21:42,Faridpur,145.69,168.83,1.73,16.45,1108.17,0,30.04,10.26,5
2023-03-22 23:21:43,Gazipur,105.83,114.6,3.16,7.03,854.49,0,90.84,4.24,5
2023-03-22 23:21:43,Gopalganj,86.85,105.73,8.58,16.28,1255.04,0,60.8,23.05,5
2023-03-22 23:21:44,Jamalpur,130.11,151.7,12.64,19.02,1415.25,0,77.25,13.17,5
2023-03-22 23:21:44,Kishoreganj,115.92,154.14,1.61,21.42,1535.42,0.59,3,16.09,5
2023-03-22 23:21:45,Madaripur,76.97,96.3,1.59,12.68,988.01,0,31.11,11.27,5
2023-03-22 23:21:45,Manikganj,141.62,152.95,4.41,6.08,921.25,0,105.86,4.37,5
2023-03-22 23:21:46,Munshiganj,76.96,108.41,3.19,13.88,1081.47,0,51.5,8.87,5
2023-03-22 23:21:46,Mymensingh,124.06,139.23,2.5,7.8,1028.06,0,68.67,8.23,5
2023-03-22 23:21:47,Narayanganj,289.18,358.22,8.82,68.55,4913.33,42.92,0,14.31,5
2023-03-22 23:21:47,Narsingdi,99.35,121.06,1.68,12.51,1134.87,0,29.68,10.01,5
2023-03-22 23:21:53,Netrokona,84.49,98.24,1.15,17.31,1268.39,0.29,3.98,12.79,5
2023-03-22 23:21:53,Rajbari,209.2,247.45,2.03,18.85,1361.85,0.01,18.6,21.79,5
2023-03-22 23:21:54,Shariatpur,47.86,61.04,2.59,11.48,867.84,0,68.67,10.13,3
2023-03-22 23:21:54,Sherpur,97.46,103.82,1.68,7.03,907.9,0,53.64,6.4,5
2023-03-22 23:21:55,Tangail,167.19,186.34,6.74,14.05,961.3,0,87.98,10.64,5
2023-03-22 23:21:55,Bogra,147.18,175.86,1.61,21.76,1388.55,0.15,9.3,16.72,5
2023-03-22 23:21:56,Joypurhat,111.89,140.57,2.3,32.22,1415.25,0.91,5.14,14.31,5
2023-03-22 23:21:56,Naogaon,104.21,134.06,1.34,13.02,1068.12,0.03,17.35,11.91,5
2023-03-22 23:21:57,Natore,155.04,182.21,1.65,14.05,1094.82,0.01,19.13,24.32,5
2023-03-22 23:21:58,Nawabganj,96.74,117.73,6.56,15.94,1281.74,0,46.49,15.83,5
2023-03-22 23:21:58,Pabna,188.26,213.04,5.66,14.57,1134.87,0,45.06,24.07,5
2023-03-22 23:21:59,Rajshahi,121.72,154.16,2.5,32.56,1335.14,0.16,14.31,17.48,5
2023-03-22 23:21:59,Sirajgonj,193.74,215.02,9.42,12.85,961.3,0,82.97,23.05,5
2023-03-22 23:22:00,Dinajpur,59.15,81.51,1.01,12.85,1201.63,0.14,10.37,12.41,4
2023-03-22 23:22:00,Gaibandha,138.92,171.07,9.54,27.76,1508.71,0,33.26,131.73,5
2023-03-22 23:22:01,Kurigram,94.83,120.45,5.19,19.71,1441.96,0,25.75,84.1,5
2023-03-22 23:22:01,Lalmonirhat,60.16,95.55,3.28,13.54,1321.79,0.03,9.03,38,4
2023-03-22 23:22:02,Nilphamari,60.78,84.76,1.15,12.17,1281.74,0.08,8.58,16.47,4
2023-03-22 23:22:02,Panchagarh,67.19,97,5.6,20.22,1455.31,0.06,13.41,49.65,4
2023-03-22 23:22:03,Rangpur,80.57,115.96,2.8,16.28,1495.36,0.23,5.41,49.14,5
2023-03-22 23:22:03,Thakurgaon,57.96,77.54,1.88,9.43,1241.68,0,26.82,10.51,4
2023-03-22 23:22:04,Barguna,9.02,14.2,0.77,2.74,400.54,0.01,18.42,8.99,1
2023-03-22 23:22:04,Barisal,62.42,93.38,2.33,12.17,1028.06,0,14.13,15.33,4
2023-03-22 23:22:05,Bhola,9.86,16.84,0.57,3.26,487.33,0,26.46,9.25,1
2023-03-22 23:22:05,Jhalokati,50.11,70.54,1.85,13.2,834.47,0.02,10.37,16.09,4
2023-03-22 23:22:06,Patuakhali,33.94,53.87,1.58,10.8,787.74,0.13,5.14,20.01,3
2023-03-22 23:22:06,Pirojpur,54.85,70.15,2.83,12.68,687.6,0,22.89,7.35,4
2023-03-22 23:22:06,Bandarban,9.06,11.89,0.19,1.95,370.5,0.14,3.09,2,1
2023-03-22 23:22:07,Brahmanbaria,56.29,74.1,2.03,13.88,1001.36,0.01,18.24,12.03,4
2023-03-22 23:22:07,Chandpur,36.48,50.1,1.3,8.48,881.2,0,18.06,6.59,3
2023-03-22 23:22:08,Chittagong,63.9,76.48,5.13,32.56,1308.44,0.75,8.58,10.89,4
2023-03-22 23:22:09,Comilla,25.38,32.42,1.67,8.65,747.68,0,30.4,5.64,3
2023-03-22 23:22:09,CoxBazar,12.52,17.39,0.67,6.17,540.73,0.6,2.95,6.71,2
2023-03-22 23:22:10,Feni,25.22,32.39,1.37,8.14,647.54,0,22.17,5.19,3
2023-03-22 23:22:11,Khagrachari,9.6,12.17,0.38,1.05,440.6,0,14.84,1.46,1
2023-03-22 23:22:12,Lakshmipur,38.66,62.33,1.42,8.57,894.55,0.02,9.92,13.93,3
2023-03-22 23:22:12,Noakhali,29.48,39.99,1.31,6.68,754.36,0,21.99,7.66,3
2023-03-22 23:22:13,Rangamati,13.98,17.4,0.34,0.69,353.81,0,8.49,1.24,2
2023-03-22 23:22:13,Habiganj,92.78,106.44,2.38,7.2,921.25,0,18.24,9.37,5
2023-03-22 23:22:14,Maulvibazar,23.77,29.28,1.68,6.6,647.54,0,21.1,2.82,2
2023-03-22 23:22:15,Sunamganj,40.28,44.55,0.48,4.33,667.57,0.01,19.13,3.2,3
2023-03-22 23:22:15,Sylhet,44.1,47.03,2.27,5.48,767.71,0,64.37,3.52,3
2023-03-22 23:22:16,Bagerhat,123.38,149.17,3.99,24.68,1321.79,0.01,24.32,12.03,5
2023-03-22 23:22:16,Chuadanga,238.81,271.03,3.01,15.77,1388.55,0,35.41,15.2,5
2023-03-22 23:22:17,Jessore,156.76,185.55,4.77,11.65,1255.04,0,55.08,8.74,5
2023-03-22 23:22:17,Jhenaidah,201.2,232.5,2.92,13.88,1335.14,0,47.92,12.54,5
2023-03-22 23:22:18,Khulna,149.99,171.13,5.6,14.22,1321.79,0,54.36,7.54,5
2023-03-22 23:22:18,Kushtia,214.43,254.08,2.5,19.71,1281.74,0.1,12.52,17.23,5
2023-03-22 23:22:19,Magura,171.62,200.13,2.3,18.68,1188.28,0,30.4,21.53,5
2023-03-22 23:22:20,Meherpur,278.62,328.12,4.89,26.73,1789.09,0.01,20.39,20.77,5
2023-03-22 23:22:20,Narail,131.65,153.68,3.22,14.74,1201.63,0,42.56,7.92,5
2023-03-22 23:22:21,Satkhira,180.54,220.18,4.95,9.08,1308.44,0,33.26,14.57,5
2023-03-23 07:39:06,Dhaka,44.38,57.61,4.83,24.68,1108.17,2.32,7.15,5.76,3
2023-03-23 07:39:06,Faridpur,140.66,154.98,2.21,12.68,1241.68,2.79,11.98,10.51,5
2023-03-23 07:39:07,Gazipur,34.1,41.23,2.41,9.77,781.06,0.63,17.52,4.81,3
2023-03-23 07:39:07,Gopalganj,83.63,95.18,11.21,10.71,1054.76,0.4,64.37,9.5,5
2023-03-23 07:39:08,Jamalpur,97.28,111.65,7.99,12.51,1174.93,0.83,46.49,7.66,5
2023-03-23 07:39:08,Kishoreganj,18.8,22.27,1.59,6.51,607.49,0.03,16.99,4.56,2
2023-03-23 07:39:09,Madaripur,62.26,73.03,1.24,8.14,934.6,0.72,16.27,6.14,4
2023-03-23 07:39:09,Manikganj,82.99,102.07,2.47,11.48,1281.74,0.99,22.35,6.71,5
2023-03-23 07:39:10,Munshiganj,35.35,49.7,3.46,10.11,814.44,0.51,29.68,6.97,3
2023-03-23 07:39:10,Mymensingh,75.51,80.86,2.18,10.2,1028.06,0.11,21.82,5.57,5
2023-03-23 07:39:11,Narayanganj,61.53,77.35,9.06,32.9,1602.17,12.07,1.16,10.77,4
2023-03-23 07:39:11,Narsingdi,25.25,32.53,1.94,6.94,687.6,0.47,23.6,5.51,3
2023-03-23 07:39:12,Netrokona,28.88,30.37,2.35,5.31,720.98,0.03,40.77,3.29,3
2023-03-23 07:39:12,Rajbari,193.13,235.15,1.64,11.14,1375.2,10.39,4.16,19.51,5
2023-03-23 07:39:13,Shariatpur,30.65,37.67,2.18,5.91,700.95,0.23,35.41,6.71,3
2023-03-23 07:39:13,Sherpur,40.1,41.79,1.49,4.88,881.2,0.03,42.92,3.61,3
2023-03-23 07:39:14,Tangail,172.88,186.68,3.37,16.62,1815.8,2.07,25.75,7.6,5
2023-03-23 07:39:14,Bogra,178.2,188.92,2.95,8.57,1028.06,0.63,44.7,6.71,5
2023-03-23 07:39:15,Joypurhat,111.35,125.73,2.56,12.17,1081.47,1.62,26.82,6.52,5
2023-03-23 07:39:15,Naogaon,123.73,141.27,3.01,8.31,1214.98,0.91,30.04,6.59,5
2023-03-23 07:39:16,Natore,211.22,220.22,2.95,11.14,1188.28,1.13,30.04,6.4,5
2023-03-23 07:39:16,Nawabganj,113.9,126.28,9.42,12.68,1214.98,0.4,50.07,8.87,5
2023-03-23 07:39:17,Pabna,225.77,237.16,2.5,9.68,1295.09,0.69,23.25,8.49,5
2023-03-23 07:39:17,Rajshahi,170.26,183.91,5.13,20.91,1642.23,3.3,19.13,10.13,5
2023-03-23 07:39:18,Sirajgonj,182.99,191.87,2.09,6.68,1054.76,0.53,36.48,5.95,5
2023-03-23 07:39:18,Dinajpur,137.81,152.3,4.23,7.11,1375.2,0.45,47.21,5.64,5
2023-03-23 07:39:19,Gaibandha,163.56,170.12,2.62,6.68,1014.71,0.42,45.42,5.57,5
2023-03-23 07:39:19,Kurigram,104.43,108.54,2.53,4.84,867.84,0.11,70.1,4.18,5
2023-03-23 07:39:20,Lalmonirhat,92.34,105.31,1.57,8.05,1255.04,0.76,27.54,7.41,5
2023-03-23 07:39:20,Nilphamari,118.89,135.52,1.79,7.71,1428.6,0.78,27.18,8.49,5
2023-03-23 07:39:21,Panchagarh,111.23,129.66,2.95,17.82,1895.91,9.39,1.88,27.11,5
2023-03-23 07:39:21,Rangpur,112.47,122.3,2.38,7.8,1201.63,0.53,40.77,6.84,5
2023-03-23 07:39:22,Thakurgaon,131.1,156.34,1.33,7.45,1628.88,2.12,10.01,11.27,5
2023-03-23 07:39:22,Barguna,30.84,38.74,0.86,2.34,440.6,0.25,27.54,7.73,3
2023-03-23 07:39:23,Barisal,26.4,33.72,1.91,8.05,594.14,0.69,9.84,9.88,3
2023-03-23 07:39:23,Bhola,21.01,27.57,0.73,2.79,467.3,0.15,47.92,8.36,2
2023-03-23 07:39:24,Jhalokati,33.78,40.97,1.31,5.36,480.65,0.29,14.48,8.36,3
2023-03-23 07:39:24,Patuakhali,22.01,30.21,1.24,7.11,574.11,0.51,10.82,11.15,2
2023-03-23 07:39:25,Pirojpur,52.32,63.12,2.06,9.85,540.73,1.33,10.46,6.78,4
2023-03-23 07:39:25,Bandarban,6.84,9.16,0.18,1.46,360.49,0.29,14.84,1.62,1
2023-03-23 07:39:26,Brahmanbaria,23.64,30.23,1.51,6,620.84,0.59,23.6,5.51,2
2023-03-23 07:39:26,Chandpur,31.94,38.46,1.67,7.03,714.3,0.45,16.09,5.76,3
2023-03-23 07:39:27,Chittagong,24.76,28.79,3.73,17.31,841.14,5.64,18.6,6.33,2
2023-03-23 07:39:27,Comilla,24.27,31.31,1.42,6.6,654.22,0.7,19.85,6.52,2
2023-03-23 07:39:28,CoxBazar,6.65,7.84,0.43,3.09,433.92,0.41,25.75,2.79,1
2023-03-23 07:39:28,Feni,26.85,33.04,1.94,6,600.82,0.63,20.74,5.45,3
2023-03-23 07:39:29,Khagrachari,14.31,15.35,0.59,0.81,427.25,0.04,14.48,1.03,2
2023-03-23 07:39:29,Lakshmipur,40.62,46.71,2.03,7.54,761.03,0.07,13.59,6.9,3
2023-03-23 07:39:30,Noakhali,43.03,48.62,3.07,6.86,720.98,0.12,21.1,5.76,3
2023-03-23 07:39:30,Rangamati,9.79,10.37,0.54,0.44,413.9,0.03,24.68,0.3,1
2023-03-23 07:39:31,Habiganj,13.94,16.48,1.04,4.28,540.73,0.16,10.91,3.96,2
2023-03-23 07:39:31,Maulvibazar,11.82,15.07,0.54,4.07,500.68,0.25,13.05,2.79,2
2023-03-23 07:39:32,Sunamganj,22.71,23.31,2.35,3.09,727.65,0.05,79.39,1.08,2
2023-03-23 07:39:32,Sylhet,9.85,10.91,1.94,4.63,587.46,0,26.82,2.01,1
2023-03-23 07:39:33,Bagerhat,159.46,179.19,2.98,21.94,1482.01,14.08,2.95,14.31,5
2023-03-23 07:39:33,Chuadanga,359.17,395.97,2.62,11.82,2056.12,4.3,10.64,14.06,5
2023-03-23 07:39:34,Jessore,412.03,447.6,11.44,19.88,3070.83,2.1,23.96,6.9,5
2023-03-23 07:39:34,Jhenaidah,268.32,305.32,2.71,10.97,1976.01,1.79,16.99,11.53,5
2023-03-23 07:39:35,Khulna,303.69,330.68,2.27,12.17,1949.31,2.04,13.59,7.79,5
2023-03-23 07:39:35,Kushtia,271.85,291.01,4.11,14.22,1482.01,1.63,19.13,14.57,5
2023-03-23 07:39:36,Magura,187.09,226.82,1.97,12.34,1415.25,5.31,7.96,12.67,5
2023-03-23 07:39:36,Meherpur,372.46,413.95,3.99,16.28,2456.67,14.53,5.45,20.52,5
2023-03-23 07:39:37,Narail,350.95,380.93,5.72,14.05,2216.34,1.75,18.06,7.92,5
2023-03-23 07:39:37,Satkhira,46.71,55.37,1.57,4.33,694.28,0.12,37.19,5.45,3
2023-03-23 12:29:00,Dhaka,149.35,161.01,22.65,5.91,1028.06,0.39,188.83,1.55,5
2023-03-23 12:29:01,Faridpur,182.93,197.1,40.05,2.91,1108.17,0.2,223.16,3.23,5
2023-03-23 12:29:01,Gazipur,116.84,126.73,13.47,3.34,974.66,0.18,161.65,2.25,5
2023-03-23 12:29:02,Gopalganj,135.56,147.87,24.08,3.04,1068.12,0.28,188.83,10.89,5
2023-03-23 12:29:02,Jamalpur,128.32,138.29,20.74,3.51,988.01,0.3,226.02,7.6,5
2023-03-23 12:29:03,Kishoreganj,46.22,50.38,15.26,3.21,660.9,0.21,120.16,2.22,3
2023-03-23 12:29:03,Madaripur,196.16,207.5,41.01,2.66,1108.17,0.16,205.99,2.38,5
2023-03-23 12:29:04,Manikganj,175.79,187.39,29.8,2.06,1014.71,0.14,191.69,1.5,5
2023-03-23 12:29:04,Munshiganj,130.67,139.44,26.7,2.38,867.84,0.16,178.81,0.26,5
2023-03-23 12:29:05,Mymensingh,110.69,116.35,8.58,1.89,921.25,0.13,143.05,3.07,5
2023-03-23 12:29:05,Narayanganj,162.38,172.94,31.95,9.68,1054.76,0.62,197.41,1.35,5
2023-03-23 12:29:06,Narsingdi,114.66,123.18,14.66,6.86,1014.71,0.44,200.27,2.6,5
2023-03-23 12:29:06,Netrokona,19.98,21.88,3.13,1.93,600.82,0.2,67.95,3.2,2
2023-03-23 12:29:07,Rajbari,236.37,250.99,32.9,2.53,1214.98,0.19,208.86,6.9,5
2023-03-23 12:29:07,Shariatpur,97.78,105.59,15.74,2.12,727.65,0.12,167.37,1.5,5
2023-03-23 12:29:08,Sherpur,85.53,88.97,9.06,2.55,881.2,0.2,138.76,2.82,5
2023-03-23 12:29:08,Tangail,176.56,190.7,8.94,2.29,1108.17,0.2,167.37,3.83,5
2023-03-23 12:29:09,Bogra,116.4,125,15.5,2.12,894.55,0.19,185.97,7.47,5
2023-03-23 12:29:09,Joypurhat,119.03,128.35,16.21,2.42,947.95,0.23,188.83,8.49,5
2023-03-23 12:29:10,Naogaon,109.55,118.99,16.93,2.08,934.6,0.19,188.83,8.99,5
2023-03-23 12:29:11,Natore,147.61,159.07,13.23,2.53,1081.47,0.22,188.83,9.63,5
2023-03-23 12:29:11,Nawabganj,149.51,163.1,25.03,4.11,1121.52,0.4,188.83,11.78,5
2023-03-23 12:29:12,Pabna,237.13,251.99,12.64,3.51,1308.44,0.27,197.41,13.43,5
2023-03-23 12:29:12,Rajshahi,97.52,108.54,9.66,3.04,881.2,0.28,197.41,9.25,5
2023-03-23 12:29:13,Sirajgonj,201.77,212.84,17.88,2.31,988.01,0.2,183.11,5.95,5
2023-03-23 12:29:13,Dinajpur,143.08,153.49,15.26,2.01,1161.58,0.16,167.37,8.36,5
2023-03-23 12:29:14,Gaibandha,134.71,142.73,19.07,2.12,934.6,0.16,174.52,6.59,5
2023-03-23 12:29:14,Kurigram,116.01,121.51,14.19,1.76,934.6,0.14,155.93,6.4,5
2023-03-23 12:29:15,Lalmonirhat,139.21,149.02,11.44,1.67,1201.63,0.15,153.07,8.49,5
2023-03-23 12:29:15,Nilphamari,140.91,151.07,13.35,1.78,1228.33,0.15,151.63,8.36,5
2023-03-23 12:29:16,Panchagarh,111.53,120.92,6.38,1.71,1295.09,0.16,138.76,8.74,5
2023-03-23 12:29:16,Rangpur,146.35,156.17,14.54,1.99,1148.22,0.17,167.37,8.49,5
2023-03-23 12:29:16,Thakurgaon,140.38,151.09,12.28,1.74,1308.44,0.15,153.07,8.11,5
2023-03-23 12:29:17,Barguna,38.38,42.17,2.83,0.55,433.92,0.05,98.71,0.77,3
2023-03-23 12:29:17,Barisal,49.82,55.34,6.14,1.19,500.68,0.11,115.87,3.2,3
2023-03-23 12:29:18,Bhola,31.92,35.72,1.55,0.45,440.6,0.04,101.57,1.87,3
2023-03-23 12:29:18,Jhalokati,49.75,53.69,5.25,0.96,473.98,0.09,124.45,1.82,3
2023-03-23 12:29:19,Patuakhali,36.62,40.87,3.01,0.7,440.6,0.06,100.14,2.25,3
2023-03-23 12:29:19,Pirojpur,57.04,60.91,7.87,1.33,480.65,0.11,138.76,0.01,4
2023-03-23 12:29:20,Bandarban,4.24,5.69,0.25,0.69,373.84,0.14,32.54,2.6,1
2023-03-23 12:29:20,Brahmanbaria,53.18,60.7,10.49,4.46,687.6,0.34,137.33,3.83,4
2023-03-23 12:29:21,Chandpur,25.81,29.78,3.16,1.44,554.09,0.15,77.25,3.14,3
2023-03-23 12:29:21,Chittagong,18.37,21.18,22.41,8.48,540.73,1.05,123.02,2.95,3
2023-03-23 12:29:22,Comilla,44.24,48.85,5.13,1.74,614.17,0.18,98.71,3.36,3
2023-03-23 12:29:22,CoxBazar,10.19,11.35,1.03,0.78,397.21,0.11,73.67,1.65,2
2023-03-23 12:29:23,Feni,25.75,29.64,3.22,1.44,554.09,0.18,85.12,3.61,3
2023-03-23 12:29:23,Khagrachari,11.82,13.6,0.78,0.63,433.92,0.07,45.06,1.14,2
2023-03-23 12:29:24,Lakshmipur,15.89,19.14,1.03,0.73,460.63,0.08,59.37,2.69,2
2023-03-23 12:29:24,Noakhali,20.2,23.3,1.91,0.98,494,0.11,73.67,3.07,2
2023-03-23 12:29:25,Rangamati,8.74,9.54,0.65,0.3,423.91,0.03,42.92,0.42,1
2023-03-23 12:29:25,Habiganj,18.69,20.95,3.49,3.73,527.38,0.29,110.15,3.29,3
2023-03-23 12:29:26,Maulvibazar,19.89,22.76,4.23,2.87,534.06,0.23,95.84,2.47,2
2023-03-23 12:29:26,Sunamganj,49.26,50.37,5.31,1.22,654.22,0.07,118.73,0,3
